cluster_id,violation_count,avg_lat,avg_lon,total_impact,avg_impact,top_police_station,top_junction,date_span_days,unique_days,dominant_violation,recurrence_rate,hotspot_impact_score,rank,road_class,road_name,road_dist_m,lanes,speed_limit,road_class_weight,hotspot_impact_score_v2,rank_v2
5398,26,12.966740026923077,77.71778129615385,40.35,1.551923076923077,HAL Old Airport,No Junction,95,12,WRONG PARKING,0.1263157894736842,32.60473684210526,1623,primary,Whitefield Road,361.9,,,2.0,65.20947368421052,1445
7185,39,12.980273235897435,77.5930611897436,52.32,1.3415384615384616,Cubbon Park,BTP047 - Vidhan Soudha Metro Station,104,16,NO PARKING,0.1538461538461538,43.4496923076923,1268,secondary,Nrupathunga Road,191.7,,,1.5,65.17453846153845,1446
1733,20,12.917204235,77.57784663999999,33.040000000000006,1.6520000000000004,Jayanagara,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",135,11,NO PARKING,0.0814814814814814,26.046222222222223,1990,trunk,ORR South3,605.2,,,2.5,65.11555555555556,1447
8122,48,12.987652816666667,77.61816682291666,32.5,0.6770833333333334,Pulikeshinagar(F.Town),No Junction,144,10,NO PARKING,0.0694444444444444,32.541666666666664,1629,primary,Cunningham Road,430.4,,,2.0,65.08333333333333,1448
8259,31,12.98930499032258,77.55254438064516,92.76,2.9922580645161294,Rajajinagar,"BTP204 - ESI Hospital, Rajajinagar",123,13,WRONG PARKING,0.1056910569105691,64.99136585365854,869,residential,side street (>800m from major road),888.7,,,1.0,64.99136585365854,1449
1219,30,12.907783783333334,77.60024196666667,28.480000000000004,0.9493333333333336,J.P. Nagar,BTP130 - GD Mara Junction,107,10,NO PARKING,0.0934579439252336,25.989869158878506,1992,trunk,ORR South4,246.0,,,2.5,64.97467289719626,1450
3680,30,12.948155233333331,77.58012608,39.52,1.3173333333333337,Wilson Garden,BTP184 - Lalbagh West Gate,143,11,NO PARKING,0.0769230769230769,32.36584615384616,1633,primary,Bull Temple Road,168.3,,,2.0,64.73169230769231,1451
3459,22,12.944018018181817,77.69799828636364,38.25,1.7386363636363635,HAL Old Airport,No Junction,35,9,WRONG PARKING,0.2571428571428571,32.30714285714286,1635,primary,Sarjapur Road N,148.2,,,2.0,64.61428571428571,1452
6213,33,12.97374176060606,77.54612178181817,38.24,1.158787878787879,Vijayanagara,BTP020 - Hosahalli Metro Station,54,4,NO PARKING,0.074074074074074,32.30511111111111,1636,primary,Magadi Road,426.6,,,2.0,64.61022222222222,1453
2982,41,12.93759291707317,77.57692575853659,86.56000000000002,2.1112195121951225,Basavanagudi,BTP216 - Yediyur Junction,143,23,WRONG PARKING,0.1608391608391608,64.59858741258742,876,residential,side street (>800m from major road),818.1,,,1.0,64.59858741258742,1454
11760,68,13.05500339117647,77.50760955294118,73.025,1.0738970588235297,Chikkabanavara,No Junction,147,37,NO PARKING,0.2517006802721088,64.59051020408164,878,residential,side street (>800m from major road),1426.1,,,1.0,64.59051020408164,1455
12571,49,13.183526818367348,77.67943673877551,81.5,1.663265306122449,Chikkajala,No Junction,132,30,NO PARKING,0.2272727272727272,64.55909090909091,879,residential,side street (>800m from major road),13339.2,,,1.0,64.55909090909091,1456
1350,20,12.91063969,77.58524753,33.60000000000001,1.6800000000000004,J.P. Nagar,"BTP197 - 9th Cross, 24th Main, JP Nagar",78,3,WRONG PARKING,0.0384615384615384,25.73692307692308,2003,trunk,ORR South4,71.0,,,2.5,64.3423076923077,1457
2583,44,12.931809309090909,77.63235571590909,51.25,1.1647727272727273,Adugodi,No Junction,133,10,NO PARKING,0.075187969924812,42.87781954887218,1276,secondary,Koramangala IRR,336.8,,,1.5,64.31672932330827,1458
8823,6,12.99529862,77.55500398,15.36,2.56,Rajajinagar,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",1,1,PARKING IN A MAIN ROAD,1.0,25.716,2006,trunk,ORR West,523.8,,,2.5,64.29,1459
6888,9,12.97803481111111,77.71258154444445,14.1,1.5666666666666669,Mahadevapura,No Junction,1,1,WRONG PARKING,1.0,25.71,2007,trunk,ORR NE,349.1,,,2.5,64.275,1460
4831,40,12.961307255,77.63646260499999,50.32000000000001,1.2580000000000002,Halasur,"BTP145 - Sri Hatti Maramma Circle, Domluru",122,21,NO PARKING,0.1721311475409836,42.77396721311476,1281,secondary,Domlur Road,48.9,,,1.5,64.16095081967214,1461
11463,62,13.04531501451613,77.50720486935485,74.975,1.209274193548387,Peenya,No Junction,140,34,WRONG PARKING,0.2428571428571428,64.12785714285714,881,residential,side street (>800m from major road),2048.6,,,1.0,64.12785714285714,1462
7681,26,12.983905134615384,77.54926058461538,40.96000000000001,1.5753846153846156,Magadi Road,"BTP024 - NPS, Vijayanagar",137,9,WRONG PARKING,0.0656934306569343,32.06140145985402,1646,primary,Magadi Road,440.8,,,2.0,64.12280291970804,1463
6013,33,12.972070881818182,77.60712405454547,36.3,1.1,Ashok Nagar,No Junction,141,19,NO PARKING,0.1347517730496454,32.05127659574468,1648,primary,Vittal Mallya Road,7.9,,,2.0,64.10255319148936,1464
3423,12,12.9435675,77.6981042,23.4,1.95,HAL Old Airport,No Junction,1,1,PARKING IN A MAIN ROAD,1.0,32.04,1650,primary,Sarjapur Road N,183.4,,,2.0,64.08,1465
496,33,12.881714945454547,77.59579702121212,34.825,1.0553030303030304,J.P. Nagar,No Junction,109,21,WRONG PARKING,0.1926605504587156,32.03490825688073,1651,primary,Bannerghatta Road,73.7,,,2.0,64.06981651376147,1466
5942,24,12.971446583333334,77.59310132916666,42.400000000000006,1.7666666666666668,Cubbon Park,BTP063 - Siddalingaiah Circle,133,5,NO PARKING,0.037593984962406,32.00390977443609,1653,primary,Vittal Mallya Road,426.2,,,2.0,64.00781954887218,1467
6387,18,12.974820611111111,77.5708378611111,44.0,2.4444444444444446,Chamarajpet,BTP048 - Shanthala Junction,124,9,WRONG PARKING,0.0725806451612903,31.988709677419354,1655,primary,Vijayanagar Main Road,434.7,,,2.0,63.97741935483871,1468
4283,36,12.957014722222224,77.57742920277778,52.16000000000001,1.4488888888888891,City Market,BTP118 - Basappa Circle,141,22,WRONG PARKING,0.1560283687943262,42.6364255319149,1283,secondary,MC Modi Road,432.6,,,1.5,63.95463829787235,1469
4870,43,12.961649386046512,77.59926672093023,50.56,1.1758139534883725,Ashok Nagar,BTP172 - Nanjappa Circle,109,10,NO PARKING,0.091743119266055,42.46214678899082,1289,secondary,Wilson Garden Road,21.7,,,1.5,63.69322018348623,1470
3106,28,12.938874867857145,77.69647803214286,37.55,1.3410714285714285,HAL Old Airport,No Junction,98,15,NO PARKING,0.1530612244897959,31.825918367346937,1660,primary,Sarjapur Road N,294.4,,,2.0,63.65183673469387,1471
4336,18,12.95758297222222,77.51914523333333,32.95,1.830555555555556,Byatarayanapura,No Junction,120,9,NO PARKING,0.075,25.395,2032,trunk,ORR South2,223.7,,,2.5,63.4875,1472
9293,27,12.999345807407408,77.58382299629629,40.9,1.5148148148148148,Sadashivanagar,No Junction,113,3,WRONG PARKING,0.0265486725663716,31.688230088495576,1668,primary,Palace Road,498.9,,,2.0,63.37646017699115,1473
6341,35,12.974119482857144,77.61483071428572,34.7,0.9914285714285715,Halasur,No Junction,143,20,NO PARKING,0.1398601398601398,31.667902097902097,1672,primary,MG Road,229.2,,,2.0,63.335804195804194,1474
2448,36,12.929380319444444,77.68447579722222,33.8,0.9388888888888888,HAL Old Airport,No Junction,108,17,NO PARKING,0.1574074074074074,31.64111111111111,1674,primary,Sarjapur Road N,294.4,,,2.0,63.28222222222222,1475
8988,66,12.996869924242423,77.57126398484849,71.85,1.0886363636363636,Malleshwaram,No Junction,148,36,WRONG PARKING,0.2432432432432432,63.25864864864864,890,residential,side street (>800m from major road),1159.9,,,1.0,63.25864864864864,1476
6966,22,12.978656595454543,77.69499975,41.425,1.882954545454545,Mahadevapura,No Junction,130,11,WRONG PARKING,0.0846153846153846,31.624230769230767,1675,primary,Old Airport Road NE,405.9,,,2.0,63.248461538461534,1477
397,20,12.87601238,77.647982695,31.5,1.575,Hulimavu,No Junction,109,10,WRONG PARKING,0.091743119266055,25.276146788990825,2041,trunk,Hosur Road S,344.3,,,2.5,63.190366972477065,1478
10745,24,13.024339291666664,77.59363614583333,29.05,1.2104166666666667,R.T. Nagar,No Junction,92,11,WRONG PARKING,0.1195652173913043,25.22347826086957,2045,trunk,ORR NW,262.6,,,2.5,63.058695652173924,1479
1439,36,12.91192241388889,77.65161204166667,23.3,0.6472222222222223,HSR Layout,No Junction,87,13,NO PARKING,0.1494252873563218,25.22137931034483,2046,trunk,ORR SE,24.0,,,2.5,63.053448275862074,1480
9991,66,13.008568566666666,77.5431304969697,71.45,1.0825757575757575,Rajajinagar,No Junction,124,28,WRONG PARKING,0.2258064516129032,62.75709677419354,897,residential,side street (>800m from major road),908.4,,,1.0,62.75709677419354,1481
12628,50,13.187158769999998,77.680815004,80.3,1.606,Chikkajala,No Junction,135,18,WRONG PARKING,0.1333333333333333,62.68,898,residential,side street (>800m from major road),13747.3,,,1.0,62.68,1482
5035,27,12.963540956296296,77.73314472370372,38.8,1.437037037037037,Whitefield,No Junction,106,9,NO PARKING,0.0849056603773584,31.303584905660376,1690,primary,Whitefield Road,717.0,,,2.0,62.60716981132075,1483
7745,24,12.984353158333334,77.54913343333332,40.080000000000005,1.6700000000000002,Magadi Road,"BTP024 - NPS, Vijayanagar",134,11,NO PARKING,0.0820895522388059,31.27934328358209,1691,primary,Magadi Road,492.2,,,2.0,62.55868656716418,1484
8363,13,12.99026163846154,77.55053416923077,34.080000000000005,2.621538461538462,Vijayanagara,"BTP170 - Dr. Bheem Rao Palace, Chord Road",115,10,WRONG PARKING,0.0869565217391304,25.00234782608696,2062,trunk,ORR West,672.0,,,2.5,62.5058695652174,1485
3011,30,12.937692196666667,77.70043386533332,36.5,1.2166666666666666,HAL Old Airport,No Junction,73,9,WRONG PARKING,0.1232876712328767,31.24931506849315,1692,primary,Sarjapur Road N,730.1,,,2.0,62.4986301369863,1486
10486,25,13.018880847999998,77.592254736,26.200000000000003,1.048,R.T. Nagar,No Junction,30,6,WRONG PARKING,0.2,24.97,2066,trunk,ORR NW,315.2,,,2.5,62.425,1487
6294,20,12.974223565,77.54915122999999,41.68000000000001,2.0840000000000005,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",78,6,WRONG PARKING,0.0769230769230769,31.16184615384616,1694,primary,Magadi Road,528.6,,,2.0,62.32369230769232,1488
12652,50,13.19050008,77.645545034,78.6,1.5719999999999998,Chikkajala,No Junction,132,23,NO PARKING,0.1742424242424242,62.27363636363636,904,residential,side street (>800m from major road),12109.1,,,1.0,62.27363636363636,1489
562,18,12.884018544444444,77.59853852222221,19.35,1.0750000000000002,Hulimavu,No Junction,1,1,WRONG PARKING,1.0,31.11,1696,primary,Bannerghatta Road,353.0,,,2.0,62.22,1490
2524,32,12.93096516875,77.583497878125,50.720000000000006,1.5850000000000002,Jayanagara,BTP219 - Canara Bank Junction,114,23,NO PARKING,0.2017543859649122,41.45831578947369,1317,secondary,Jayanagar 4th Block,662.1,,,1.5,62.18747368421053,1491
2308,15,12.927269406666666,77.59718962666666,43.84,2.9226666666666667,Jayanagara,"BTP127 - Sagar Hospital, Jayanagar",44,3,NO PARKING,0.0681818181818181,31.076727272727275,1697,primary,Bannerghatta Road N,20.5,,,2.0,62.15345454545455,1492
10677,23,13.0226488,77.59264376521739,28.05,1.2195652173913043,R.T. Nagar,No Junction,66,10,WRONG PARKING,0.1515151515151515,24.85272727272727,2073,trunk,ORR NW,92.5,,,2.5,62.131818181818176,1493
6559,17,12.975693211764709,77.55624394705882,32.24,1.896470588235294,Magadi Road,BTP071 - Prasanna Junction,144,12,WRONG PARKING,0.0833333333333333,24.844,2075,trunk,Mysore Road N,636.2,,,2.5,62.11,1494
3396,28,12.943690867857145,77.57293311071429,36.96,1.32,Basavanagudi,BTP108 - Tagore Park Junction,128,16,NO PARKING,0.125,31.051,1700,primary,Bull Temple Road,35.1,,,2.0,62.102,1495
9173,62,12.99851585483871,77.56946728548387,74.2,1.196774193548387,Malleshwaram,No Junction,138,19,WRONG PARKING,0.1376811594202898,62.085217391304354,906,residential,side street (>800m from major road),1170.4,,,1.0,62.085217391304354,1496
2014,47,12.922463812765956,77.58074322553192,48.8,1.0382978723404257,Jayanagara,"BTP190 - 36th Cross, 4th Main, Jayanagar",85,2,NO PARKING,0.0235294117647058,41.38294117647059,1320,secondary,Jayanagar 4th Block,372.6,,,1.5,62.074411764705886,1497
10742,8,13.0246042875,77.590355825,4.6000000000000005,0.5750000000000001,R.T. Nagar,No Junction,3,4,NO PARKING,1.3333333333333333,24.76,2082,trunk,ORR NW,343.2,,,2.5,61.900000000000006,1498
4645,14,12.96031519285714,77.56303481428571,44.64000000000001,3.188571428571429,Chamarajpet,"BTP089 - Police Quarters, Sultan Road",136,6,PARKING IN A MAIN ROAD,0.0441176470588235,30.945764705882358,1704,primary,Vijayanagar Main Road,612.5,,,2.0,61.891529411764715,1499
6098,35,12.97260476857143,77.62003313142857,32.7,0.9342857142857144,Halasur,No Junction,140,24,NO PARKING,0.1714285714285714,30.94142857142857,1705,primary,Residency Road,111.5,,,2.0,61.88285714285714,1500
1191,22,12.907406922727272,77.6008208409091,29.76,1.3527272727272728,Mico Layout,BTP130 - GD Mara Junction,130,12,NO PARKING,0.0923076923076923,24.740615384615385,2086,trunk,ORR South4,287.8,,,2.5,61.85153846153846,1501
6226,23,12.973738030434784,77.57506793478261,39.36,1.711304347826087,Upparpet,BTP043 - Upparpet Junction,116,12,WRONG PARKING,0.1034482758620689,30.917724137931035,1707,primary,Vijayanagar Main Road,118.9,,,2.0,61.83544827586207,1502
4797,16,12.9611757,77.56155975625,19.840000000000003,1.2400000000000002,Chamarajpet,BTP091 - Sirsi Circle,1,1,NO PARKING,1.0,30.904000000000003,1708,primary,Vijayanagar Main Road,454.7,,,2.0,61.80800000000001,1503
10802,26,13.025268784615385,77.58539068461538,27.85,1.071153846153846,R.T. Nagar,No Junction,130,13,WRONG PARKING,0.1,24.71,2089,trunk,ORR NW,494.1,,,2.5,61.775000000000006,1504
3037,46,12.938156313043478,77.59266823913043,43.5,0.9456521739130436,Wilson Garden,No Junction,130,31,NO PARKING,0.2384615384615384,41.17692307692308,1326,secondary,Jayanagar 11th Main,453.9,,,1.5,61.76538461538462,1505
12157,40,13.0717044525,77.58898872500001,33.0,0.825,Kodigehalli,No Junction,73,5,WRONG PARKING,0.0684931506849315,30.827397260273973,1711,primary,Airport Road N,672.6,,,2.0,61.654794520547945,1506
12656,50,13.190354366,77.680703812,78.3,1.5659999999999998,Devanahalli Airport,No Junction,104,15,WRONG PARKING,0.1442307692307692,61.64346153846154,908,residential,side street (>800m from major road),14020.0,,,1.0,61.64346153846154,1507
687,22,12.889617877272729,77.63971745,27.975,1.2715909090909092,HSR Layout,No Junction,127,20,WRONG PARKING,0.1574803149606299,24.64720472440945,2102,trunk,Hosur Road,728.0,,,2.5,61.61801181102362,1508
8202,18,12.98883827777778,77.55006809444444,30.800000000000004,1.7111111111111112,Vijayanagara,BTP018 - Dhobi Ghat Junction,76,8,WRONG PARKING,0.1052631578947368,24.55894736842105,2106,trunk,ORR West,766.4,,,2.5,61.39736842105263,1509
5251,32,12.965642540625,77.581718465625,53.04,1.6575,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",127,9,WRONG PARKING,0.0708661417322834,40.88699212598425,1332,secondary,MC Modi Road,107.2,,,1.5,61.330488188976375,1510
6207,23,12.973503817391304,77.54168791739131,40.0,1.7391304347826086,Vijayanagara,BTP020 - Hosahalli Metro Station,102,6,NO PARKING,0.0588235294117647,30.63235294117647,1719,primary,Magadi Road,231.1,,,2.0,61.26470588235294,1511
5092,26,12.96384545,77.73308741153846,38.6,1.484615384615385,Whitefield,No Junction,94,6,NO PARKING,0.0638297872340425,30.61744680851064,1721,primary,Whitefield Road,683.2,,,2.0,61.23489361702128,1512
8322,48,12.98980889375,77.55603583958333,79.68,1.66,Rajajinagar,"BTP204 - ESI Hospital, Rajajinagar",120,11,WRONG PARKING,0.0916666666666666,61.183,911,residential,side street (>800m from major road),1074.7,,,1.0,61.183,1513
1718,27,12.916556262962963,77.65174766296296,24.9,0.9222222222222224,HSR Layout,No Junction,119,22,WRONG PARKING,0.1848739495798319,24.46310924369748,2111,trunk,ORR SE,372.5,,,2.5,61.157773109243706,1514
10180,15,13.011276066666666,77.58343799999999,28.8,1.92,Sadashivanagar,BTP030 - Mekhri Circle,11,7,NO PARKING,0.6363636363636364,30.575454545454548,1724,primary,Sankey Road,696.6,,,2.0,61.150909090909096,1515
2634,19,12.932150778947369,77.69637591578947,41.3,2.173684210526316,HAL Old Airport,No Junction,87,6,WRONG PARKING,0.0689655172413793,30.56448275862069,1725,primary,Sarjapur Road N,661.6,,,2.0,61.12896551724138,1516
4948,30,12.96291561,77.57756732,53.120000000000005,1.7706666666666668,City Market,BTP082 - KR Market Junction,131,12,WRONG PARKING,0.0916030534351145,40.74604580152672,1336,secondary,MC Modi Road,378.3,,,1.5,61.11906870229008,1517
5863,18,12.971031533333331,77.53659722222223,36.24,2.0133333333333336,Vijayanagara,"BTP022 - Marenahalli Junction, Vijayanagar",7,2,WRONG PARKING,0.2857142857142857,30.529714285714284,1727,primary,Magadi Road,223.9,,,2.0,61.05942857142857,1518
12179,27,13.072143285185186,77.59206758888888,37.2,1.377777777777778,Kodigehalli,No Junction,124,12,WRONG PARKING,0.0967741935483871,30.521612903225808,1728,primary,Airport Road N,337.1,,,2.0,61.043225806451616,1519
10331,11,13.014492054545457,77.55670487272727,11.1,1.0090909090909093,Malleshwaram,No Junction,1,1,WRONG PARKING,1.0,24.41,2116,trunk,Tumkur Road,691.0,,,2.5,61.025,1520
1752,23,12.916863226086956,77.59597778260868,40.720000000000006,1.770434782608696,Jayanagara,"BTP202 - East End Main Road, Jayanagar",92,2,WRONG PARKING,0.0217391304347826,30.50808695652174,1729,primary,Bannerghatta Road N,110.6,,,2.0,61.01617391304348,1521
1361,20,12.91058369,77.62675611,30.25,1.5125,HSR Layout,No Junction,125,10,WRONG PARKING,0.08,24.35,2120,trunk,ORR South,64.8,,,2.5,60.875,1522
10851,10,13.02655658,77.58899325,11.4,1.14,R.T. Nagar,No Junction,1,1,WRONG PARKING,1.0,24.34,2121,trunk,ORR NW,579.0,,,2.5,60.85,1523
1810,6,12.917937233333332,77.57159666666666,12.96,2.16,Banashankari,"BTP113 - 27th Cross, Pai Vista, KR Road",1,1,WRONG PARKING,1.0,24.276,2128,trunk,ORR South3,368.9,,,2.5,60.69,1524
12288,34,13.09434175,77.59444268529413,33.9,0.9970588235294118,Yelahanka,No Junction,130,13,WRONG PARKING,0.1,30.34,1739,primary,Airport Road N,484.3,,,2.0,60.68,1525
838,62,12.896713177419356,77.71994723548387,69.0,1.1129032258064515,Whitefield,No Junction,143,36,WRONG PARKING,0.2517482517482518,60.67622377622377,918,residential,side street (>800m from major road),4914.1,,,1.0,60.67622377622377,1526
6237,19,12.973564189473684,77.58123311578947,40.16,2.113684210526316,Upparpet,BTP038 - Mysore Bank Junction,142,14,WRONG PARKING,0.0985915492957746,30.32487323943662,1740,primary,Vijayanagar Main Road,207.8,,,2.0,60.64974647887324,1527
8092,38,12.987516352631578,77.55501437368422,82.4,2.168421052631579,Rajajinagar,"BTP210 - 50th cross, 12th Main , Rajajinagar",123,14,WRONG PARKING,0.1138211382113821,60.64731707317074,919,residential,side street (>800m from major road),995.1,,,1.0,60.64731707317074,1528
4662,21,12.96037721904762,77.5799162952381,52.92,2.52,City Market,BTP167 - JC Road Junction,31,7,WRONG PARKING,0.2258064516129032,40.38909677419355,1341,secondary,MC Modi Road,26.5,,,1.5,60.58364516129032,1529
1642,26,12.91545796923077,77.57351795,27.120000000000005,1.0430769230769232,K.S. Layout,"BTP117 - 9th Cross, Kanakapura Road",134,13,NO PARKING,0.0970149253731343,24.227223880597016,2134,trunk,ORR South3,218.9,,,2.5,60.568059701492544,1530
8327,81,12.989968604938271,77.57280060246913,62.95,0.7771604938271606,Sheshadripuram,No Junction,144,24,NO PARKING,0.1666666666666666,60.52,922,residential,side street (>800m from major road),1432.9,,,1.0,60.52,1531
1337,13,12.910502153846153,77.57305385384615,30.880000000000003,2.375384615384616,J.P. Nagar,"BTP117 - 9th Cross, Kanakapura Road",62,10,WRONG PARKING,0.1612903225806451,24.19735483870968,2139,trunk,ORR South3,293.4,,,2.5,60.4933870967742,1532
561,17,12.88432975882353,77.59798825882353,18.3,1.076470588235294,Hulimavu,No Junction,1,1,WRONG PARKING,1.0,30.23,1744,primary,Bannerghatta Road,291.4,,,2.0,60.46,1533
8317,49,12.989949426530613,77.55353156734694,77.44,1.580408163265306,Rajajinagar,"BTP204 - ESI Hospital, Rajajinagar",138,16,WRONG PARKING,0.1159420289855072,60.45313043478261,923,residential,side street (>800m from major road),897.2,,,1.0,60.45313043478261,1534
6382,14,12.974778414285714,77.56272416428571,32.88,2.3485714285714288,Magadi Road,BTP074 - Leprosy Hospital Junction,111,7,WRONG PARKING,0.063063063063063,24.17394594594595,2142,trunk,Mysore Road N,276.1,,,2.5,60.43486486486487,1535
1572,41,12.913689604878048,77.60671374390245,47.220000000000006,1.1517073170731709,Mico Layout,"BTP163 - 16th Main Road, BTM Layout",135,15,NO PARKING,0.1111111111111111,40.24866666666667,1347,secondary,BTM Layout Main,291.8,,,1.5,60.373000000000005,1536
421,18,12.877140294444445,77.64692020555555,29.625,1.6458333333333333,Hulimavu,No Junction,73,9,WRONG PARKING,0.1232876712328767,24.12431506849315,2148,trunk,Hosur Road S,414.9,,,2.5,60.31078767123287,1537
3891,49,12.952303873469388,77.54107196530612,76.08,1.5526530612244898,Byatarayanapura,BTP096 - Gali Anjaneya Temple,142,22,NO PARKING,0.1549295774647887,60.22194366197183,927,residential,side street (>800m from major road),1142.4,,,1.0,60.22194366197183,1538
9180,39,12.998388030769233,77.58195936666667,30.6,0.7846153846153846,Sheshadripuram,No Junction,90,12,NO PARKING,0.1333333333333333,30.11,1749,primary,Palace Road,499.6,,,2.0,60.22,1539
9542,13,13.002842646153848,77.54990173076922,32.96,2.535384615384616,Malleshwaram,"BTP026 - 1st Block Junction, Rajajinagar",119,8,WRONG PARKING,0.0672268907563025,24.034403361344538,2157,trunk,ORR West,476.4,,,2.5,60.08600840336135,1540
9091,16,12.9978036375,77.55027416875001,31.360000000000003,1.96,Malleshwaram,BTP027 - Modi Bridge Junction,125,10,NO PARKING,0.08,24.016,2159,trunk,ORR West,8.6,,,2.5,60.03999999999999,1541
2239,34,12.926311870588236,77.58408540294118,50.080000000000005,1.4729411764705884,Jayanagara,"BTP226 - 33rd Cross, 11th Main, Jayanagar",143,14,NO PARKING,0.0979020979020979,40.01653146853147,1355,secondary,Jayanagar 4th Block,145.6,,,1.5,60.0247972027972,1542
8205,31,12.988800980645165,77.55246101612904,84.48000000000002,2.725161290322581,Rajajinagar,"BTP170 - Dr. Bheem Rao Palace, Chord Road",143,15,WRONG PARKING,0.1048951048951049,60.01142657342658,929,residential,side street (>800m from major road),927.6,,,1.0,60.01142657342658,1543
7895,48,12.985470975,77.60572698125,42.75,0.890625,Shivajinagar,No Junction,148,23,WRONG PARKING,0.1554054054054054,39.98108108108108,1356,secondary,Nrupathunga Road,393.2,,,1.5,59.97162162162162,1544
2362,42,12.92836495,77.58624395,46.16,1.099047619047619,Jayanagara,BTP225 - Geetha Junction,146,17,NO PARKING,0.1164383561643835,39.94257534246575,1357,secondary,Jayanagar 4th Block,373.5,,,1.5,59.91386301369863,1545
2527,30,12.931195496666668,77.58607004000001,50.24,1.6746666666666667,Jayanagara,BTP219 - Canara Bank Junction,132,20,NO PARKING,0.1515151515151515,39.91672727272727,1358,secondary,Jayanagar 11th Main,425.1,,,1.5,59.87509090909091,1546
2288,29,12.926846213793102,77.67826316896551,35.025,1.2077586206896551,Bellandur,No Junction,118,13,NO PARKING,0.1101694915254237,29.917542372881357,1759,primary,Sarjapur Road S,664.9,,,2.0,59.835084745762714,1547
5504,24,12.9677850125,77.59251382916666,38.56,1.606666666666667,Halasuru Gate,BTP203 - RRMR Junction,118,6,NO PARKING,0.0508474576271186,29.898711864406778,1760,primary,Vittal Mallya Road,674.1,,,2.0,59.797423728813555,1548
12327,47,13.097682225531914,77.59904441914894,76.025,1.6175531914893615,Yelahanka,No Junction,147,23,WRONG PARKING,0.1564625850340136,59.711938775510205,935,residential,side street (>800m from major road),860.2,,,1.0,59.711938775510205,1549
10004,12,13.008918799999998,77.5680079,9.8,0.8166666666666665,Malleshwaram,No Junction,1,1,NO PARKING,1.0,23.88,2171,trunk,ORR West,183.6,,,2.5,59.699999999999996,1550
1377,18,12.911385275555554,77.55205753666667,39.4,2.1888888888888887,K.S. Layout,No Junction,71,8,WRONG PARKING,0.1126760563380281,29.83014084507042,1762,primary,Kanakapura Road,132.7,,,2.0,59.66028169014084,1551
8145,20,12.98801369,77.537025135,30.24000000000001,1.5120000000000002,Vijayanagara,BTP208 - Havanur Circle,128,6,WRONG PARKING,0.046875,23.847125,2176,trunk,ORR SW,149.7,,,2.5,59.6178125,1552
2725,30,12.933777140333332,77.68973182866667,34.25,1.1416666666666666,HAL Old Airport,No Junction,138,16,NO PARKING,0.1159420289855072,29.78913043478261,1764,primary,Sarjapur Road N,49.9,,,2.0,59.57826086956522,1553
1320,15,12.909950846666668,77.64456067333334,8.4,0.56,HSR Layout,No Junction,1,1,NO PARKING,1.0,23.79,2179,trunk,ORR South,5.5,,,2.5,59.474999999999994,1554
10744,25,13.024346988,77.593002588,25.8,1.032,R.T. Nagar,No Junction,104,14,WRONG PARKING,0.1346153846153846,23.74923076923077,2184,trunk,ORR NW,273.4,,,2.5,59.37307692307692,1555
1387,16,12.91102105,77.578277075,31.280000000000005,1.9550000000000003,J.P. Nagar,BTP196 - Sarakki Main Road,109,7,WRONG PARKING,0.0642201834862385,23.73130275229358,2186,trunk,ORR South3,15.8,,,2.5,59.328256880733946,1556
7934,47,12.986191631914894,77.55583089361703,74.80000000000001,1.591489361702128,Rajajinagar,"BTP210 - 50th cross, 12th Main , Rajajinagar",146,26,NO PARKING,0.1780821917808219,59.301232876712334,941,residential,side street (>800m from major road),932.8,,,1.0,59.301232876712334,1557
1508,21,12.912512426666668,77.63381187714286,28.35,1.35,HSR Layout,No Junction,21,2,WRONG PARKING,0.0952380952380952,23.68857142857143,2189,trunk,ORR South,278.9,,,2.5,59.221428571428575,1558
6877,31,12.97811490967742,77.63888882903225,33.55,1.082258064516129,Jeevanbheemanagar,No Junction,113,13,NO PARKING,0.1150442477876106,29.60566371681416,1768,primary,Indiranagar 100ft Road,209.1,,,2.0,59.21132743362832,1559
5191,19,12.964947594736842,77.57675482631579,56.400000000000006,2.9684210526315797,City Market,BTP082 - KR Market Junction,122,7,WRONG PARKING,0.0573770491803278,39.45065573770492,1368,secondary,MC Modi Road,556.1,,,1.5,59.17598360655738,1560
2197,26,12.925279276923076,77.6759535,35.25,1.3557692307692308,Bellandur,No Junction,140,18,WRONG PARKING,0.1285714285714285,29.578571428571426,1772,primary,Sarjapur Road S,722.5,,,2.0,59.15714285714285,1561
6393,21,12.9747759,77.57556282380952,37.6,1.7904761904761906,Upparpet,BTP040 - Elite Junction,119,14,WRONG PARKING,0.1176470588235294,29.57470588235294,1773,primary,Vijayanagar Main Road,197.0,,,2.0,59.14941176470588,1562
2803,28,12.935533332142857,77.61162212500001,35.440000000000005,1.2657142857142858,Adugodi,BTP135 - UCO Bank Junction,117,10,NO PARKING,0.0854700854700854,29.546051282051284,1774,primary,Koramangala 80ft Road,367.2,,,2.0,59.09210256410257,1563
