cluster_id,violation_count,avg_lat,avg_lon,total_impact,avg_impact,top_police_station,top_junction,date_span_days,unique_days,dominant_violation,recurrence_rate,hotspot_impact_score,rank,auto_explanation
8681,156,12.99359579551282,77.5890700375,194.48,1.2466666666666668,High ground,BTP032 - Windsor Circle,137,34,WRONG PARKING,0.2481751824817518,159.41062773722626,355,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP032 - Windsor Circle. Dominant violation type: WRONG PARKING. 156 recorded violations."
3956,94,12.9532637606383,77.5420686606383,219.24,2.332340425531915,Byatarayanapura,BTP096 - Gali Anjaneya Temple,136,31,NO PARKING,0.2279411764705882,158.46311764705882,356,"An occasional/intermittent issue, mostly involving passenger auto vehicles, concentrated during late night/early morning hours, near BTP096 - Gali Anjaneya Temple. Dominant violation type: NO PARKING. 94 recorded violations."
6149,113,12.973133096460176,77.58092005840709,208.16,1.8421238938053095,Upparpet,BTP038 - Mysore Bank Junction,145,50,WRONG PARKING,0.3448275862068966,158.31841379310345,357,"An occasional/intermittent issue, mostly involving passenger auto vehicles, concentrated during late night/early morning hours, near BTP038 - Mysore Bank Junction. Dominant violation type: WRONG PARKING. 113 recorded violations."
8047,120,12.9871756325,77.58029726916668,206.64,1.7220000000000002,High ground,BTP054 - Shivananda Circle,146,41,NO PARKING,0.2808219178082192,158.1963287671233,358,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP054 - Shivananda Circle. Dominant violation type: NO PARKING. 120 recorded violations."
772,111,12.893371618018016,77.63696735675676,210.375,1.8952702702702704,Hulimavu,No Junction,146,41,WRONG PARKING,0.2808219178082192,158.1873287671233,359,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during evening peak hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 111 recorded violations."
6566,136,12.97573542882353,77.56016293595587,197.28000000000003,1.450588235294118,Magadi Road,BTP074 - Leprosy Hospital Junction,143,54,WRONG PARKING,0.3776223776223776,158.03233566433565,360,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP074 - Leprosy Hospital Junction. Dominant violation type: WRONG PARKING. 136 recorded violations."
9885,112,13.00760701875,77.54862558928572,209.36,1.8692857142857144,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,146,42,WRONG PARKING,0.2876712328767123,157.93106849315066,361,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP023 - Mahalaxmi Layout Entrance. Dominant violation type: WRONG PARKING. 112 recorded violations."
7691,128,12.9840355275,77.57819489929688,199.12,1.555625,High ground,BTP054 - Shivananda Circle,147,60,NO PARKING,0.4081632653061224,157.59444897959182,362,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP054 - Shivananda Circle. Dominant violation type: NO PARKING. 128 recorded violations."
5751,246,12.970017060487804,77.6066798706504,152.55,0.6201219512195122,Ashok Nagar,No Junction,122,36,NO PARKING,0.2950819672131147,157.4562295081967,363,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 246 recorded violations."
5387,103,12.966699494174756,77.64155409514564,212.96,2.0675728155339805,Jeevanbheemanagar,"BTP148 - 17th Main, Doopanahalli Bus Stop",130,32,NO PARKING,0.2461538461538461,157.2183076923077,364,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during morning hours, near BTP148 - 17th Main, Doopanahalli Bus Stop. Dominant violation type: NO PARKING. 103 recorded violations."
5091,123,12.963954853658535,77.7178841609756,201.4,1.63739837398374,HAL Old Airport,No Junction,104,37,WRONG PARKING,0.3557692307692308,156.92653846153846,365,"An occasional/intermittent issue, mostly involving maxi-cab vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 123 recorded violations."
2750,184,12.93417578097826,77.69080625434782,176.775,0.960733695652174,HAL Old Airport,No Junction,143,41,WRONG PARKING,0.2867132867132867,156.3656993006993,366,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 184 recorded violations."
3532,142,12.94548999084507,77.57120137253521,190.08,1.3385915492957747,Basavanagudi,BTP215 - Vanivillas Junction,146,65,NO PARKING,0.4452054794520548,156.22608219178082,367,"An occasional/intermittent issue, mostly involving passenger auto vehicles, concentrated during late night/early morning hours, near BTP215 - Vanivillas Junction. Dominant violation type: NO PARKING. 142 recorded violations."
5670,201,12.969444570149252,77.57547393034827,165.775,0.8247512437810945,City Market,No Junction,146,61,WRONG PARKING,0.4178082191780822,155.98212328767124,368,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 201 recorded violations."
9280,107,12.999549481308412,77.55059391588786,208.40000000000003,1.9476635514018692,Malleshwaram,"BTP182 - 19th Main Junction, Rajajinagar",147,39,WRONG PARKING,0.2653061224489796,155.76959183673472,369,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP182 - 19th Main Junction, Rajajinagar. Dominant violation type: WRONG PARKING. 107 recorded violations."
6846,99,12.977981371717172,77.57792521313131,211.04,2.131717171717172,Upparpet,BTP058 - Subbanna Junction,142,40,NO PARKING,0.2816901408450704,155.5993521126761,370,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during evening peak hours, near BTP058 - Subbanna Junction. Dominant violation type: NO PARKING. 99 recorded violations."
10008,154,13.008519685064936,77.57043377857143,185.8,1.2064935064935065,Malleshwaram,No Junction,150,56,WRONG PARKING,0.3733333333333333,155.58,371,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 154 recorded violations."
8282,181,12.989202875690609,77.59911525082873,175.3,0.9685082872928178,Shivajinagar,No Junction,149,49,WRONG PARKING,0.3288590604026846,155.36288590604028,372,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 181 recorded violations."
8773,176,12.994709826136363,77.57147551079545,176.15,1.0008522727272728,Malleshwaram,No Junction,145,49,NO PARKING,0.3379310344827586,154.75896551724136,373,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 176 recorded violations."
2266,182,12.926774464835164,77.55084045934066,178.24,0.9793406593406594,Banashankari,BTP155 - Katriguppe Junction,140,21,NO PARKING,0.15,154.69400000000002,374,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP155 - Katriguppe Junction. Dominant violation type: NO PARKING. 182 recorded violations."
8724,168,12.994162357142857,77.57147189166666,177.0,1.0535714285714286,Malleshwaram,No Junction,143,52,NO PARKING,0.3636363636363636,153.65454545454546,375,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 168 recorded violations."
4737,103,12.96071041553398,77.57769306310679,205.52,1.9953398058252427,City Market,BTP104 - Medical College Circle,149,44,WRONG PARKING,0.2953020134228188,153.4915302013423,376,"An occasional/intermittent issue, mostly involving passenger auto vehicles, concentrated during morning hours, near BTP104 - Medical College Circle. Dominant violation type: WRONG PARKING. 103 recorded violations."
5232,86,12.96567601511628,77.53660966046512,212.64000000000004,2.4725581395348843,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",129,34,WRONG PARKING,0.2635658914728682,153.03748837209304,377,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP016 - 5th Main Road, RPC Layout. Dominant violation type: WRONG PARKING. 86 recorded violations."
6258,167,12.97372988502994,77.61426373772456,173.35,1.0380239520958083,Halasur,No Junction,145,63,NO PARKING,0.4344827586206896,152.27724137931034,378,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 167 recorded violations."
12633,135,13.187542416296296,77.68038017037037,187.75,1.3907407407407408,Chikkajala,No Junction,127,49,NO PARKING,0.3858267716535433,152.18740157480312,379,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 135 recorded violations."
2856,134,12.93609474402985,77.61578302835821,190.28000000000003,1.4200000000000002,Adugodi,BTP135 - UCO Bank Junction,148,40,NO PARKING,0.2702702702702703,151.72205405405407,380,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP135 - UCO Bank Junction. Dominant violation type: NO PARKING. 134 recorded violations."
9741,161,13.005542509316768,77.57116793664596,178.95,1.1114906832298137,Malleshwaram,No Junction,147,39,WRONG PARKING,0.2653061224489796,151.5995918367347,381,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 161 recorded violations."
2892,81,12.936486933333333,77.60170432839506,209.68,2.5886419753086423,Mico Layout,BTP126 - Dairy Circle,148,50,WRONG PARKING,0.3378378378378378,151.12556756756757,382,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP126 - Dairy Circle. Dominant violation type: WRONG PARKING. 81 recorded violations."
9738,159,13.005466164150944,77.56944152641509,179.3,1.1276729559748428,Malleshwaram,No Junction,149,36,NO PARKING,0.2416107382550335,150.95416107382547,383,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 159 recorded violations."
3470,118,12.944555866271186,77.57106316220339,191.92,1.6264406779661018,Basavanagudi,BTP108 - Tagore Park Junction,148,56,WRONG PARKING,0.3783783783783784,150.32767567567566,384,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP108 - Tagore Park Junction. Dominant violation type: WRONG PARKING. 118 recorded violations."
2426,179,12.929485173184355,77.58068373296089,171.52,0.9582122905027932,Jayanagara,"BTP188 - 27th Cross, 4th Main, Jayanagar",130,20,NO PARKING,0.1538461538461538,149.96969230769233,385,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP188 - 27th Cross, 4th Main, Jayanagar. Dominant violation type: NO PARKING. 179 recorded violations."
10024,127,13.008603281889764,77.69598538425197,188.475,1.4840551181102362,K.R. Pura,No Junction,145,49,WRONG PARKING,0.3379310344827586,149.90396551724135,386,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 127 recorded violations."
8079,105,12.98778606095238,77.53740591428571,198.96000000000004,1.8948571428571432,Kamakshipalya,BTP208 - Havanur Circle,145,37,WRONG PARKING,0.2551724137931034,149.45358620689657,387,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during morning hours, near BTP208 - Havanur Circle. Dominant violation type: WRONG PARKING. 105 recorded violations."
2346,111,12.92778705945946,77.68069685936936,194.575,1.7529279279279282,Bellandur,No Junction,143,38,WRONG PARKING,0.2657342657342657,148.48101398601398,388,"An occasional/intermittent issue, mostly involving maxi-cab vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 111 recorded violations."
8910,153,12.99585657862745,77.69485376477124,179.6,1.1738562091503268,Mahadevapura,No Junction,142,23,NO PARKING,0.1619718309859155,148.43957746478873,389,"A sporadic, low-frequency issue, mostly involving passenger auto vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 153 recorded violations."
5564,142,12.968094891549296,77.58871344084507,183.36,1.2912676056338028,Cubbon Park,BTP076 - Hudson Circle,144,27,NO PARKING,0.1875,148.32850000000002,390,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP076 - Hudson Circle. Dominant violation type: NO PARKING. 142 recorded violations."
4489,122,12.95861970737705,77.71579931639344,183.125,1.5010245901639343,HAL Old Airport,No Junction,117,41,WRONG PARKING,0.3504273504273504,145.63141025641025,391,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 122 recorded violations."
10930,148,13.028087803378378,77.573308075,171.95,1.1618243243243245,Sadashivanagar,No Junction,132,47,WRONG PARKING,0.3560606060606061,145.51090909090908,392,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 148 recorded violations."
1467,134,12.912415765298508,77.63377744179104,181.1,1.3514925373134328,HSR Layout,No Junction,135,29,WRONG PARKING,0.2148148148148148,145.38222222222225,393,"An occasional/intermittent issue, mostly involving motor cycle vehicles, concentrated during morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 134 recorded violations."
388,178,12.876255824157305,77.59658050842697,164.85,0.926123595505618,Hulimavu,No Junction,101,11,WRONG PARKING,0.1089108910891089,145.04366336633663,394,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 178 recorded violations."
106,146,12.84164009520548,77.64457265547945,171.05,1.1715753424657536,Electronic City,No Junction,144,55,NO PARKING,0.3819444444444444,144.85916666666665,395,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 146 recorded violations."
5285,155,12.966158658064517,77.53497533354839,172.24000000000004,1.1112258064516132,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",141,25,NO PARKING,0.1773049645390071,144.75357446808513,396,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP016 - 5th Main Road, RPC Layout. Dominant violation type: NO PARKING. 155 recorded violations."
5102,117,12.964740625470084,77.5391209823077,185.92,1.5890598290598292,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",148,38,WRONG PARKING,0.2567567567567567,144.65335135135138,397,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP016 - 5th Main Road, RPC Layout. Dominant violation type: WRONG PARKING. 117 recorded violations."
6851,101,12.978015412871288,77.58072033861386,189.26,1.873861386138614,Upparpet,BTP044 - Sagar Theatre Junction,149,47,NO PARKING,0.3154362416107382,143.5375436241611,398,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP044 - Sagar Theatre Junction. Dominant violation type: NO PARKING. 101 recorded violations."
9606,96,13.003817919791668,77.55005236145833,190.32,1.9825,Malleshwaram,"BTP026 - 1st Block Junction, Rajajinagar",143,38,WRONG PARKING,0.2657342657342657,142.17801398601398,399,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP026 - 1st Block Junction, Rajajinagar. Dominant violation type: WRONG PARKING. 96 recorded violations."
7283,142,12.980822019014084,77.59837515845071,172.72000000000003,1.2163380281690144,Shivajinagar,BTP042 - Minsk Square Junction (CTO),138,28,WRONG PARKING,0.2028985507246377,142.17547826086957,400,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP042 - Minsk Square Junction (CTO). Dominant violation type: WRONG PARKING. 142 recorded violations."
6267,160,12.973812898125,77.62320229312499,160.15,1.0009375,Halasur,No Junction,141,55,NO PARKING,0.3900709219858156,141.94106382978725,401,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 160 recorded violations."
3913,94,12.952185697021276,77.70007919297873,189.0,2.0106382978723403,HAL Old Airport,No Junction,138,46,WRONG PARKING,0.3333333333333333,141.89999999999998,402,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during evening peak hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 94 recorded violations."
6834,103,12.978038367961164,77.57078085242718,188.0,1.8252427184466016,Chamarajpet,BTP048 - Shanthala Junction,148,30,NO PARKING,0.2027027027027027,141.59054054054053,403,"An occasional/intermittent issue, mostly involving passenger auto vehicles, concentrated during morning hours, near BTP048 - Shanthala Junction. Dominant violation type: NO PARKING. 103 recorded violations."
4409,130,12.95806209923077,77.58635865846153,170.96,1.315076923076923,Wilson Garden,BTP192 - Urvashi Theater,144,54,NO PARKING,0.375,140.70100000000002,404,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP192 - Urvashi Theater. Dominant violation type: NO PARKING. 130 recorded violations."
5103,108,12.964646610185184,77.53948482592592,182.78000000000003,1.6924074074074076,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",148,35,WRONG PARKING,0.2364864864864864,140.2152972972973,405,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP016 - 5th Main Road, RPC Layout. Dominant violation type: WRONG PARKING. 108 recorded violations."
6785,78,12.977433238461538,77.57891289487179,195.44000000000003,2.505641025641026,Upparpet,BTP044 - Sagar Theatre Junction,147,32,NO PARKING,0.2176870748299319,140.029306122449,406,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during evening peak hours, near BTP044 - Sagar Theatre Junction. Dominant violation type: NO PARKING. 78 recorded violations."
6071,131,12.972555014503817,77.58122600458016,174.04000000000002,1.328549618320611,Halasuru Gate,BTP038 - Mysore Bank Junction,141,26,WRONG PARKING,0.1843971631205673,139.9399574468085,407,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during morning hours, near BTP038 - Mysore Bank Junction. Dominant violation type: WRONG PARKING. 131 recorded violations."
2152,106,12.9246246904717,77.61832235915095,179.20000000000002,1.6905660377358491,Madiwala,BTP137 - Madiwala Traffic PS Junction,115,40,NO PARKING,0.3478260869565217,139.23739130434782,408,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during evening peak hours, near BTP137 - Madiwala Traffic PS Junction. Dominant violation type: NO PARKING. 106 recorded violations."
6848,83,12.978037143373491,77.57920548192772,190.52,2.295421686746988,Upparpet,BTP058 - Subbanna Junction,143,38,NO PARKING,0.2657342657342657,139.04801398601398,409,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during evening peak hours, near BTP058 - Subbanna Junction. Dominant violation type: NO PARKING. 83 recorded violations."
2819,195,12.935368990410256,77.69022178605128,144.65,0.7417948717948718,HAL Old Airport,No Junction,139,29,NO PARKING,0.2086330935251798,138.6694964028777,410,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 195 recorded violations."
4592,151,12.959657025430465,77.64909625887417,158.54999999999998,1.0499999999999998,Jeevanbheemanagar,No Junction,146,56,NO PARKING,0.3835616438356164,138.63342465753425,411,"An occasional/intermittent issue, mostly involving passenger auto vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 151 recorded violations."
9821,140,13.006421988571429,77.57119418357142,165.5,1.1821428571428572,Malleshwaram,No Junction,143,41,WRONG PARKING,0.2867132867132867,138.60069930069932,412,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 140 recorded violations."
5361,97,12.966689540206186,77.57798764226804,182.52,1.8816494845360825,City Market,BTP082 - KR Market Junction,142,45,WRONG PARKING,0.3169014084507042,138.51552112676058,413,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during evening peak hours, near BTP082 - KR Market Junction. Dominant violation type: WRONG PARKING. 97 recorded violations."
9219,131,12.99912393206107,77.54909112366413,169.60000000000002,1.2946564885496186,Rajajinagar,BTP027 - Modi Bridge Junction,140,36,WRONG PARKING,0.2571428571428571,138.36714285714285,414,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP027 - Modi Bridge Junction. Dominant violation type: WRONG PARKING. 131 recorded violations."
6259,151,12.973656490728477,77.61479388278146,156.25,1.0347682119205297,Halasur,No Junction,144,59,NO PARKING,0.4097222222222222,137.64583333333334,415,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 151 recorded violations."
11159,168,13.034598898511904,77.58869597374999,148.1,0.881547619047619,Hebbala,No Junction,147,64,NO PARKING,0.4353741496598639,137.39061224489797,416,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 168 recorded violations."
4576,80,12.95951859375,77.57558304375,188.84,2.3605,City Market,BTP104 - Medical College Circle,142,37,WRONG PARKING,0.2605633802816901,137.21245070422535,417,"An occasional/intermittent issue, mostly involving lgv vehicles, concentrated during late night/early morning hours, near BTP104 - Medical College Circle. Dominant violation type: WRONG PARKING. 80 recorded violations."
753,96,12.892302034375,77.637636234375,182.85,1.9046875,Hulimavu,No Junction,148,33,WRONG PARKING,0.2229729729729729,137.05459459459456,418,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during evening peak hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 96 recorded violations."
2503,60,12.930478918333334,77.60972636,197.44000000000003,3.290666666666667,Mico Layout,BTP140 - Madiwala Check Post,130,29,WRONG PARKING,0.2230769230769231,136.81015384615384,419,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during evening peak hours, near BTP140 - Madiwala Check Post. Dominant violation type: WRONG PARKING. 60 recorded violations."
8649,171,12.993201272514622,77.66180597777777,149.35,0.873391812865497,Banaswadi,No Junction,148,39,NO PARKING,0.2635135135135135,136.31270270270272,420,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 171 recorded violations."
7593,153,12.982855433333333,77.6109145379085,156.25,1.0212418300653594,Shivajinagar,No Junction,145,40,WRONG PARKING,0.2758620689655172,136.13793103448276,421,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 153 recorded violations."
1466,143,12.912403830069929,77.6332829958042,163.625,1.1442307692307692,HSR Layout,No Junction,139,18,WRONG PARKING,0.1294964028776978,135.86744604316547,422,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 143 recorded violations."
6067,159,12.972810127044026,77.57873264150943,154.16000000000005,0.9695597484276732,Upparpet,BTP044 - Sagar Theatre Junction,132,28,NO PARKING,0.2121212121212121,135.4278181818182,423,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP044 - Sagar Theatre Junction. Dominant violation type: NO PARKING. 159 recorded violations."
4408,87,12.957982767816093,77.58225578505747,184.00000000000003,2.1149425287356327,City Market,BTP167 - JC Road Junction,141,28,WRONG PARKING,0.1985815602836879,135.12872340425537,424,"A sporadic, low-frequency issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP167 - JC Road Junction. Dominant violation type: WRONG PARKING. 87 recorded violations."
3805,90,12.950521533333331,77.69984336555555,177.45,1.9716666666666665,HAL Old Airport,No Junction,112,44,WRONG PARKING,0.3928571428571428,134.8628571428571,425,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 90 recorded violations."
1475,149,12.912253701342282,77.63823115637584,155.2,1.0416107382550337,HSR Layout,No Junction,145,38,NO PARKING,0.2620689655172414,134.30103448275864,426,"An occasional/intermittent issue, mostly involving motor cycle vehicles, concentrated during morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 149 recorded violations."
10000,175,13.008826021142855,77.55540307714286,146.76000000000002,0.8386285714285715,Malleshwaram,No Junction,134,22,WRONG PARKING,0.1641791044776119,134.2686865671642,427,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 175 recorded violations."
6235,116,12.973491981034485,77.57993789913793,165.92000000000002,1.430344827586207,Upparpet,BTP038 - Mysore Bank Junction,146,48,NO PARKING,0.3287671232876712,133.4835068493151,428,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP038 - Mysore Bank Junction. Dominant violation type: NO PARKING. 116 recorded violations."
5960,156,12.97146612051282,77.61813629551283,153.3,0.9826923076923078,Halasur,No Junction,143,22,WRONG PARKING,0.1538461538461538,133.28769230769234,429,"A sporadic, low-frequency issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 156 recorded violations."
9448,137,13.001141664963503,77.57131923065694,155.425,1.1344890510948906,Malleshwaram,No Junction,145,55,WRONG PARKING,0.3793103448275862,133.1946551724138,430,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 137 recorded violations."
2537,178,12.93095903483146,77.60694816123595,136.81,0.7685955056179775,Mico Layout,No Junction,144,56,NO PARKING,0.3888888888888889,132.41933333333333,431,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 178 recorded violations."
9093,106,12.997886763207548,77.5515905773585,169.84000000000003,1.6022641509433966,Rajajinagar,"BTP182 - 19th Main Junction, Rajajinagar",147,39,WRONG PARKING,0.2653061224489796,132.3835918367347,432,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during late night/early morning hours, near BTP182 - 19th Main Junction, Rajajinagar. Dominant violation type: WRONG PARKING. 106 recorded violations."
7048,101,12.979042223762375,77.69509027920792,170.75,1.6905940594059403,Mahadevapura,No Junction,144,43,NO PARKING,0.2986111111111111,132.17916666666667,433,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 101 recorded violations."
2989,187,12.937445046096256,77.58516134919786,131.58,0.7036363636363637,Wilson Garden,No Junction,143,54,NO PARKING,0.3776223776223776,131.36233566433566,434,"An occasional/intermittent issue, mostly involving scooter vehicles, concentrated during morning hours, on an open road stretch (no nearby named junction). Dominant violation type: NO PARKING. 187 recorded violations."
4107,115,12.95535264173913,77.58575463652174,159.76000000000002,1.389217391304348,Wilson Garden,BTP192 - Urvashi Theater,150,66,NO PARKING,0.44,131.20600000000002,435,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, near BTP192 - Urvashi Theater. Dominant violation type: NO PARKING. 115 recorded violations."
7262,86,12.980555601162791,77.57443541395348,176.0,2.046511627906977,Upparpet,BTP057 - Anand Rao Junction,144,38,WRONG PARKING,0.2638888888888889,131.05833333333334,436,"An occasional/intermittent issue, mostly involving passenger auto vehicles, concentrated during late night/early morning hours, near BTP057 - Anand Rao Junction. Dominant violation type: WRONG PARKING. 86 recorded violations."
6045,104,12.9720880525,77.71157879096154,168.55,1.620673076923077,HAL Old Airport,No Junction,142,31,WRONG PARKING,0.2183098591549295,130.40464788732396,437,"An occasional/intermittent issue, mostly involving car vehicles, concentrated during late night/early morning hours, on an open road stretch (no nearby named junction). Dominant violation type: WRONG PARKING. 104 recorded violations."
